config,chunk_id,source,heading_path,start,end,tokens,body_tokens,chars,clean_start,clean_end,sections,units
C,95433b7c-6102-468a-abe4-040b33136de2,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > XỬ LÝ CÂY BỆNH VÀ TÀN DƯ,6282,6506,118,58,357,True,True,1,1
C,fbff4748-003d-477a-ae07-0ab6dcf0321c,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > LUÂN CANH,6524,6855,132,82,449,True,True,1,1
C,f42259d1-a2df-4422-a375-4fe5813319d1,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > SỬ DỤNG GIỐNG KHÁNG HOẶC ÍT MẪN CẢM,6899,7185,145,79,430,True,True,1,1
C,5da99a27-ea10-4661-9b54-0a786f73e507,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > TĂNG KHOẢNG CÁCH GIỮA CÁC CÂY,7223,7461,126,65,376,True,True,1,1
C,592cbc8e-c0e7-4f74-b9b8-2c4e84eca74b,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > SỬ DỤNG LỚP PHỦ ĐẤT,7489,7764,132,75,403,True,True,1,1
C,35313482-0cbb-44bd-91c4-15249b6b839a,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > KHÔNG PHỦ ĐẤT QUÁ DÀY,7794,8002,124,67,338,True,True,1,1
C,6eb04a2d-5b96-4f7f-9de3-bf33f02588a4,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > QUẢN LÝ TÁN CÂY,8026,8251,124,71,349,True,True,1,1
C,dceca189-5131-4d63-94bc-3b9402cd0ed3,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > PHÒNG NGỪA CHO CÁC VỤ SAU > THEO DÕI CÂY THƯỜNG XUYÊN,8285,8521,130,73,370,True,True,1,1
C,3bc1e45c-aa41-49de-94c7-141391e95db1,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > KIỂM TRA VÀ PHÂN BIỆT NGOÀI VƯỜN > CÁCH KIỂM TRA NHANH NGOÀI VƯỜN,8594,9189,237,172,741,True,True,1,1
C,510ea317-aa42-435e-b4c0-2bb1fc2eeaa7,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > KIỂM TRA VÀ PHÂN BIỆT NGOÀI VƯỜN > LƯU Ý VỀ PHÂN BIỆT VỚI CÁC BỆNH ĐỐM LÁ KHÁC,9239,9529,158,83,449,True,True,1,1
C,f329663f-08d3-4e01-9b71-7cdffe2bc4c9,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,9574,10122,194,138,668,True,True,1,1
C,3771cb43-8a6b-4794-951a-30d872369f12,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,10161,11377,386,335,1330,True,True,1,1
C,21212120-f600-4cc1-8142-0e682825bb49,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,11244,11446,106,55,316,False,True,1,1
C,cdea083b-a46c-4aae-ad6d-6e72be3d77f6,tomato/tomato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY CÀ CHUA > NGUỒN THAM KHẢO,11467,11577,78,37,206,True,True,1,1
C,7f1fd97c-9e59-4856-87e0-1571c91d56ba,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TỔNG QUAN,155,778,212,174,718,True,True,1,1
C,5c3f0c9b-02f1-4211-91a7-e3cd4e6fac3a,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TÁC NHÂN GÂY BỆNH,801,1141,139,97,443,True,True,1,1
C,f570e0c9-51ed-414f-9fce-ab72736ce5dc,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > Triệu chứng trên lá,1183,1595,163,118,531,True,True,1,1
C,cb647e62-15c7-491c-8a32-9664f6081a93,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > LỚP NẤM TRẮNG DƯỚI LÁ,1625,2036,173,117,532,True,True,1,1
C,e0093619-9039-4cff-9c8f-1bbb477f6124,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG TRÊN THÂN VÀ CUỐNG LÁ,2078,2355,134,77,410,True,True,1,1
C,347bf550-1b3b-4bf0-a11f-f070d70de81f,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG TRÊN HOA,2384,2553,98,47,289,True,True,1,1
C,71cc37b2-8b06-4c65-921e-673e617d6532,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG TRÊN QUẢ,2582,2967,161,110,505,True,True,1,1
C,216978e5-e7f2-47d7-aed7-0f07dfc462b3,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÂN BIỆT VỚI BỆNH CHÁY SỚM,3000,3484,187,136,597,True,True,1,1
C,84aa4b10-b48a-416f-a7b1-198b49c2db90,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > NGUỒN BỆNH VÀ SỰ TỒN TẠI,3548,3961,171,107,555,True,True,1,1
C,fadfd900-fb83-4dbf-bd50-1a74ba3a8bb9,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > CÁC DẠNG BÀO TỬ PHÁT TÁN,3992,4407,183,120,557,True,True,1,1
C,2b11cb7e-b868-44a5-a869-db6e8452972b,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > CHU KỲ BỆNH,4425,4726,144,87,430,True,True,1,1
C,3fe65a38-3ca8-42c8-9415-89f9fa22ee88,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > THỜI GIAN TỪ NHIỄM ĐẾN TẠO BÀO TỬ MỚI,4770,5048,151,78,433,True,True,1,1
C,c90ef118-c9cc-46aa-9ff3-0ef9e022b508,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > TẠI SAO BỆNH CÓ THỂ BÙNG PHÁT RẤT NHANH,5094,5484,176,105,547,True,True,1,1
C,f2e0b2c3-5da0-4db0-829e-eeb6a5e1d974,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > ĐIỀU KIỆN THUẬN LỢI CHO TẠO BÀO TỬ,5557,5786,139,65,380,True,True,1,1
C,aa7717c2-8254-45a0-9eea-ba64d403dd7d,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > NHIỆT ĐỘ NẢY MẦM CỦA SPORANGIA,5823,6022,128,60,346,True,True,1,1
C,8f29acee-53b6-477c-ae4e-aac6446d892c,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > NHIỆT ĐỘ GIẢI PHÓNG ZOOSPORE,6057,6335,143,75,423,True,True,1,1
C,613a54f0-18c1-4aec-876b-63f77c5f59e3,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > NHIỆT ĐỘ TỐI ƯU CHO SỢI NẤM,6369,6567,129,58,342,True,True,1,1
C,5e7cdc7c-0500-45b2-b368-b1940189ed3f,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > CÁC YẾU TỐ LÀM TĂNG NGUY CƠ BỆNH,6606,6877,158,86,420,True,True,1,1
C,5e680c13-74d0-47e2-bb71-ca65bd2f89a5,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA,6893,7197,119,79,400,True,True,1,1
C,5fb4c7ea-368d-4262-89b9-5135580cc36a,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > SỬ DỤNG GIỐNG KHÁNG,7225,7537,129,79,430,True,True,1,1
C,53f66993-e36e-4b34-b100-8389ac739ff9,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > LOẠI BỎ CÂY CÀ CHUA MỌC TỰ NHIÊN,7578,7820,125,66,373,True,True,1,1
C,8c96f74d-bda6-426e-b6f4-80fa1470cdd3,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > QUẢN LÝ KHOẢNG CÁCH VÀ TÁN CÂY,7859,8075,117,62,345,True,True,1,1
C,956c79db-da4b-4254-a901-44cbaaedc7c4,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > SỬ DỤNG THUỐC DIỆT NẤM,8106,8467,139,85,482,True,True,1,1
C,03beef64-e4dc-4c28-8b32-ca84190deabf,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > TẠI SAO PHUN PHÒNG QUAN TRỌNG?,8506,8868,148,94,491,True,True,1,1
C,9a712a23-0517-4038-9eab-74448b41719b,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > BLITECAST VÀ DỰ BÁO NGUY CƠ BỆNH,8906,9292,144,94,504,True,True,1,1
C,aee76f7a-9257-4c73-860a-78373e6cc39d,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > BLITECAST VÀ DỰ BÁO NGUY CƠ BỆNH > MÔ HÌNH DỰ BÁO BỆNH,9320,9610,144,82,430,True,True,1,1
C,8b61369e-3be3-4b36-ae9f-f7daaaf15a8e,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > BLITECAST VÀ DỰ BÁO NGUY CƠ BỆNH > DISEASE SEVERITY VALUES – DSV,9648,9923,146,83,425,True,True,1,1
C,db89e259-dfba-4ed9-937b-09902561e7d9,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > BLITECAST VÀ DỰ BÁO NGUY CƠ BỆNH > THỜI ĐIỂM BẮT ĐẦU MÔ HÌNH,9957,10187,135,66,376,True,True,1,1
C,1b84ffae-1649-417f-8855-65696014ddc3,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > BLITECAST VÀ DỰ BÁO NGUY CƠ BỆNH > ÁP DỤNG MÔ HÌNH NGOÀI WISCONSIN,10227,10615,170,105,540,True,True,1,1
C,9319a52c-f6df-4512-8656-bcf02c4df37d,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > XỬ LÝ KHI PHÁT HIỆN BỆNH,10645,11061,156,109,526,True,True,1,1
C,d8b7a947-6167-4aef-a46b-898c477b9c64,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > KIỂM TRA VÀ NHẬN BIẾT NGOÀI VƯỜN > CÁCH KIỂM TRA NHANH NGOÀI VƯỜN,11134,11937,293,226,954,True,True,1,1
C,5f745535-dfd6-4f26-8dd9-212a0ee816be,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > KIỂM TRA VÀ NHẬN BIẾT NGOÀI VƯỜN > PHÂN BIỆT VẾT BỆNH MỚI VÀ VẾT BỆNH GIÀ,11982,12274,163,90,451,True,True,1,1
C,a79c648e-2068-4418-a4cc-be60bcc10112,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,12319,12863,198,141,669,True,True,1,1
C,7fd04610-a606-4711-89e0-56889f96ab17,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,12902,14107,397,345,1324,True,True,1,1
C,504f377c-496d-4013-a2b2-61c6a84250c7,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,13962,14433,176,124,590,True,True,1,1
C,5bff4aad-12c1-438f-9727-f17cf8aa19f5,tomato/tomato_late_blight.txt,BỆNH MỐC SƯƠNG MUỘN TRÊN CÂY CÀ CHUA > NGUỒN THAM KHẢO,14454,14563,78,36,210,True,True,1,1
C,8aa2ef50-5e5c-441c-9213-8cc6500dc3db,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TỔNG QUAN,137,673,182,147,621,True,True,1,1
C,8749fd4c-692a-4204-8897-66aa926334f2,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TÁC NHÂN GÂY BỆNH,696,1084,140,101,481,True,True,1,1
C,0927d658-d6cd-4fd6-ad0b-c2e55d27c6f9,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > MÔI TRƯỜNG DỄ XUẤT HIỆN BỆNH,1151,1365,127,62,349,True,True,1,1
C,1d0e9289-c189-4466-8de8-a7e2bbc6a01f,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > ĐỘ ẨM LÀ YẾU TỐ QUAN TRỌNG NHẤT,1403,1780,181,115,515,True,True,1,1
C,5747bb26-b508-45e5-8157-04396399ef75,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > NHIỆT ĐỘ THUẬN LỢI,1805,2227,183,121,547,True,True,1,1
C,0b97308e-5495-42df-a7fe-0c9c1e14b26e,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > Triệu chứng trên mặt trên của lá,2282,2535,118,73,375,True,True,1,1
C,6421f2c4-904c-4f91-8f5a-aaa5e30270a3,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > Triệu chứng trên mặt dưới của lá,2576,2849,143,98,395,True,True,1,1
C,845c29ef-fe19-4163-b5f2-89d503aec753,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > MỐI LIÊN HỆ GIỮA HAI MẶT LÁ,2885,3166,136,82,398,True,True,1,1
C,489ae7b8-eff6-44c3-96c2-4009121592de,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG KHI BỆNH PHÁT TRIỂN NẶNG,3211,3500,139,82,415,True,True,1,1
C,fee00b7f-9b03-4d91-818d-ba614b659bbb,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG TRÊN HOA,3529,3699,96,48,280,True,True,1,1
C,f8a554be-a7dc-459a-b8c4-2addeaa06eaf,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TRIỆU CHỨNG > TRIỆU CHỨNG TRÊN QUẢ,3728,4089,150,102,471,True,True,1,1
C,9ed815f4-6f3f-4ab8-bb58-ae12e40fa730,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÂN BIỆT VỚI CÁC VẤN ĐỀ KHÁC,4124,4418,141,93,399,True,True,1,1
C,548db5ef-5daa-4268-8998-33ea19b79fa8,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > SINH HỌC VÀ KHẢ NĂNG TỒN TẠI CỦA NẤM,4494,4813,143,79,463,True,True,1,1
C,31147d0b-514d-4afe-bd2b-e03484dd0143,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > CẤU TRÚC NGHỈ CỦA NẤM,4841,5167,151,91,455,True,True,1,1
C,d540e6f9-975c-42c3-8112-073271274a5b,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > VAI TRÒ CỦA HẠT GIỐNG,5195,5454,128,71,388,True,True,1,1
C,f56a01d5-2b8d-40fd-abed-0d7b256b66f3,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > CHU KỲ LÂY NHIỄM,5477,5813,152,95,460,True,True,1,1
C,19c0c32d-c164-4162-889d-e3675fa40fe0,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > NHIỀU THẾ HỆ TRONG MỘT VỤ,5845,6078,130,68,366,True,True,1,1
C,ffcacf7c-f9da-46d1-966c-5305e3d18324,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > CÁCH BỆNH LÂY LAN,6102,6381,143,88,404,True,True,1,1
C,400c7cf0-0c7c-4e7f-b977-5063ca3cc6fe,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > THEO DÕI BỆNH TRÊN RUỘNG VÀ NHÀ KÍNH,6423,6916,187,138,605,True,True,1,1
C,b7d33d82-6d46-46bc-9fb0-b9b0c4e4ebc5,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > SỬ DỤNG GIỐNG KHÁNG,6956,7804,303,256,956,True,True,1,1
C,b47f9f34-187c-4e93-bb6c-db3347ce87c8,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > QUẢN LÝ NƯỚC TƯỚI,7828,8003,105,59,281,True,True,1,1
C,b291f2d5-142d-4d2c-988e-5284e5c6a08d,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > QUẢN LÝ KHOẢNG CÁCH CÂY,8033,8225,108,59,304,True,True,1,1
C,b083bdf0-3cdd-4259-97dd-35c3e8716cb3,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > TẠO TÁN THÔNG THOÁNG,8252,8480,115,67,337,True,True,1,1
C,8913125f-ad1c-452a-8b90-3fa29c242ad5,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > THÔNG GIÓ NHÀ KÍNH VÀ HIGH TUNNEL,8520,8707,111,60,309,True,True,1,1
C,f9153998-eb42-48b7-9111-495cf8331100,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > HẠN CHẾ SƯƠNG ĐỌNG TRÊN LÁ,8740,8939,104,53,314,True,True,1,1
C,1540bdee-6bb9-4d8e-a4ad-a78cecb37f09,tomato/tomato_leaf_mold.txt,"BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > VỆ SINH CỌC, DÂY VÀ GIÀN",8970,9238,128,77,381,True,True,1,1
C,948a7d1e-929d-4281-82aa-ec3efa7a8a0f,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > VỆ SINH NHÀ KÍNH CUỐI VỤ,9269,9513,118,67,357,True,True,1,1
C,85c547fc-61c0-4d50-98a5-744d3774c4bd,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > QUẢN LÝ TÀN DƯ CÂY BỆNH,9543,9796,120,70,365,True,True,1,1
C,fcc6a42b-3c4e-4009-8a6e-3151c8d9cb1f,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > PHÒNG NGỪA > ƯU TIÊN QUẢN LÝ ĐỘ ẨM TRƯỚC THUỐC,9836,10162,152,95,448,True,True,1,1
C,f57ff505-a232-4278-8c80-5f2da09dbd87,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > QUẢN LÝ BẰNG THUỐC DIỆT NẤM,10195,10434,101,54,342,True,True,1,1
C,41dfd1d1-9d2c-4781-abc3-12ad956df64b,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > QUẢN LÝ BẰNG THUỐC DIỆT NẤM > LẶP LẠI XỬ LÝ THEO NHÃN,10466,10633,108,45,296,True,True,1,1
C,adf3a00d-9efe-4ab8-a1a3-701e5b44a111,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > QUẢN LÝ BẰNG THUỐC DIỆT NẤM > LUÂN PHIÊN NHÓM THUỐC,10663,10887,118,59,351,True,True,1,1
C,c418f793-a7d4-460e-b519-6a0d0ad85154,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > QUẢN LÝ BẰNG THUỐC DIỆT NẤM > THÔNG TIN VỀ ĐỒNG TRONG CANH TÁC HỮU CƠ,10935,11470,195,130,680,True,True,1,1
C,d55b1ee2-8938-4e94-ae89-2bd45667ab72,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > QUẢN LÝ BẰNG THUỐC DIỆT NẤM > HIGH TUNNEL VÀ QUY ĐỊNH THUỐC TẠI MINNESOTA,11522,12097,202,135,724,True,True,1,1
C,bf69f005-ceaf-49c3-943c-79bce234e05b,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > KIỂM TRA NHANH TRONG NHÀ KÍNH HOẶC HIGH TUNNEL,12149,12811,246,194,784,True,True,1,1
C,1c8b227d-20fe-4423-aa4b-92d17bc870ad,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,12856,13301,171,117,560,True,True,1,1
C,817b473e-bc1b-44df-81e1-24726cf1cdb7,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,13340,14544,398,349,1313,True,True,1,1
C,8e75bbe8-0961-409d-a0a9-a14d18caead2,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,14400,14971,203,154,680,False,True,1,1
C,0ee71150-7e1d-4a81-884c-54d8c390740d,tomato/tomato_leaf_mold.txt,BỆNH MỐC LÁ TRÊN CÂY CÀ CHUA > NGUỒN THAM KHẢO,14992,15133,84,45,232,True,True,1,1
C,5b9a7bb1-5922-47b8-9286-622161e66d16,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > TỔNG QUAN,156,743,194,153,694,True,True,1,1
C,a9687a17-d2bd-4b4c-a578-1ec5869abd20,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CÂY KÝ CHỦ,759,1059,124,82,408,True,True,1,1
C,dabbce93-9767-4d4d-9098-4a8f69017e29,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CƠ CHẾ LÂY TRUYỀN,1082,1273,104,57,306,True,True,1,1
C,a7ac920a-e196-429f-91e2-a9fe1c8e610a,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CƠ CHẾ LÂY TRUYỀN > LÂY QUA NHỰA CÂY,1298,1563,141,84,399,True,True,1,1
C,e466c1d2-f707-4048-aa9c-084b79013f40,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CƠ CHẾ LÂY TRUYỀN > LÂY QUA HẠT GIỐNG,1589,1862,134,76,408,True,True,1,1
C,5446e750-d04c-41e8-8da0-57960d881c4e,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CƠ CHẾ LÂY TRUYỀN > LÂY QUA TAY NGƯỜI,1888,2173,147,92,420,True,True,1,1
C,b2495d40-32f5-4bf8-8ecb-c90af6335912,tomato/tomato_mosaic_virus.txt,VIRUS KHẢM CÀ CHUA – TOMATO MOSAIC VIRUS (ToMV) > CƠ CHẾ LÂY TRUYỀN > LÂY QUA DỤNG CỤ,2197,2517,150,95,453,True,True,1,1
